ship_name,ETA prévu,Distance / Temps,Direction / Vitesse,Tirant d'eau actuelle,État de la navigation,Position reçue,IMO / MMSI,indicatif d'appel,Type de AIS,Drapeau AIS,Longueur / Largeur,IMO,Nom du navire,Type de navire,Pavillon,Année de construction,Longueur totale (m),Longueur BP (m),Largeur (m),Tirant d'eau (m),Profondeur (m),GT,Tonnage net,Poids mort (t),TEU,Huile brute (bbl),Gaz (m3),Grain (m3),Balles (m3),Eau de ballast (m3),Eau douce (m3),Constructeur de navire,Lieu où construit,Coque,Matériel,Constructeur du moteur,Type de moteur,Puissance du moteur (kW),Type de carburant,Vitesse de service (kn),Hélice,Propriétaire enregistré,Adresse,Site web,Email,Gestionnaire de navire,Responsable ISM,Club P&I,Société de classif.,Last Survey,Next Survey,timestamp,latitude,longitude,speed,course
FRYDERYK CHOPIN,-,-,,4.0 m,At anchor,1 min ago,9030747 / 261000290,SPS2298,Sailing vessel,Poland,44 / 8 m,9030747,FRYDERYK CHOPIN,Yacht,Unknown,1992,44.00,,8.00,,-,306,-,-,-,-,-,-,-,-,-,,,,,-,,,-,,,-,-,-,-,-,-,-,-,-,-,2026-03-07 17:48:32.303567,16,-61,0.3,123.3
FRYDERYK CHOPIN,-,-,,4.0 m,At anchor,3 min ago,9030747 / 261000290,SPS2298,Sailing vessel,Poland,44 / 8 m,9030747,FRYDERYK CHOPIN,Yacht,Unknown,1992,44.00,,8.00,,-,306,-,-,-,-,-,-,-,-,-,,,,,-,,,-,,,-,-,-,-,-,-,-,-,-,-,2026-03-07 17:59:57.066345,16,-61,0.1,158.2
FRYDERYK CHOPIN,-,-,,4.0 m,At anchor,1 min ago,9030747 / 261000290,SPS2298,Sailing vessel,Poland,44 / 8 m,9030747,FRYDERYK CHOPIN,Yacht,Unknown,1992,44.00,,8.00,,-,306,-,-,-,-,-,-,-,-,-,,,,,-,,,-,,,-,-,-,-,-,-,-,-,-,-,2026-03-07 18:48:19.267251,16,-61,0.3,157.4
FRYDERYK CHOPIN,-,-,,4.0 m,At anchor,3 min ago,9030747 / 261000290,SPS2298,Sailing vessel,Poland,44 / 8 m,9030747,FRYDERYK CHOPIN,Yacht,Unknown,1992,44.00,,8.00,,-,306,-,-,-,-,-,-,-,-,-,,,,,-,,,-,,,-,-,-,-,-,-,-,-,-,-,2026-03-07 19:11:26.072332,16,-61,0.2,341.7
FRYDERYK CHOPIN,-,-,,4.0 m,At anchor,2 min ago,9030747 / 261000290,SPS2298,Sailing vessel,Poland,44 / 8 m,9030747,FRYDERYK CHOPIN,Yacht,Unknown,1992,44.00,,8.00,,-,306,-,-,-,-,-,-,-,-,-,,,,,-,,,-,,,-,-,-,-,-,-,-,-,-,-,2026-03-07 19:34:41.921881,16,-61,0.2,264.5
FRYDERYK CHOPIN,-,-,,4.0 m,At anchor,2 min ago,9030747 / 261000290,SPS2298,Sailing vessel,Poland,44 / 8 m,9030747,FRYDERYK CHOPIN,Yacht,Unknown,1992,44.00,,8.00,,-,306,-,-,-,-,-,-,-,-,-,,,,,-,,,-,,,-,-,-,-,-,-,-,-,-,-,2026-03-07 19:49:58.095612,16,-61,0.2,38.6
FRYDERYK CHOPIN,-,-,,4.0 m,At anchor,1 min ago,9030747 / 261000290,SPS2298,Sailing vessel,Poland,44 / 8 m,9030747,FRYDERYK CHOPIN,Yacht,Unknown,1992,44.00,,8.00,,-,306,-,-,-,-,-,-,-,-,-,,,,,-,,,-,,,-,-,-,-,-,-,-,-,-,-,2026-03-07 20:00:36.178171,16,-61,0.1,10.9
FRYDERYK CHOPIN,-,-,,4.0 m,At anchor,1 min ago,9030747 / 261000290,SPS2298,Sailing vessel,Poland,44 / 8 m,9030747,FRYDERYK CHOPIN,Yacht,Unknown,1992,44.00,,8.00,,-,306,-,-,-,-,-,-,-,-,-,,,,,-,,,-,,,-,-,-,-,-,-,-,-,-,-,2026-03-07 20:36:39.481294,16,-61,0.3,134.9
FRYDERYK CHOPIN,-,-,,4.0 m,At anchor,2 min ago,9030747 / 261000290,SPS2298,Sailing vessel,Poland,44 / 8 m,9030747,FRYDERYK CHOPIN,Yacht,Unknown,1992,44.00,,8.00,,-,306,-,-,-,-,-,-,-,-,-,,,,,-,,,-,,,-,-,-,-,-,-,-,-,-,-,2026-03-07 20:55:27.434436,16,-61,0.1,182.2
FRYDERYK CHOPIN,-,-,,4.0 m,At anchor,3 min ago,9030747 / 261000290,SPS2298,Sailing vessel,Poland,44 / 8 m,9030747,FRYDERYK CHOPIN,Yacht,Unknown,1992,44.00,,8.00,,-,306,-,-,-,-,-,-,-,-,-,,,,,-,,,-,,,-,-,-,-,-,-,-,-,-,-,2026-03-07 21:20:33.155237,16,-61,0.1,264.3
